lga_code,lga_name,state_abbrev,vulnerable_pct_dv1,vulnerable_pct_dv2,vulnerable_pct_language,vulnerable_pct_communication,dv1_vulnerability_quartile,dv2_vulnerability_quartile,usual_resident_population,irsd_australia_decile,irsd_disadvantage_group,n_services,services_per_10000_population,total_approved_places,approved_places_per_10000_population,services_per_1000_valid_aedc_dv2_scores,approved_places_per_1000_valid_aedc_dv2_scores,n_high_quality_services,pct_high_quality_services,high_quality_services_per_10000_population,n_below_meeting_nqs_services,pct_below_meeting_nqs_services,below_meeting_nqs_services_per_10000_population,mean_nearest_transport_distance_km,median_nearest_transport_distance_km,transport_distance_quartile,pct_within_1km_any_transport,pct_farther_than_5km_any_transport
10950,Bogan,NSW,9.375,3.125,6.25,0.0,Q1 lowest DV1,Q1 lowest DV2,2467.0,5.0,Middle: IRSD deciles 5-6,2.0,8.107012565869477,114.0,462.09971625456024,62.5,3562.5,0.0,0.0,0.0,1.0,50.0,4.053506282934738,169.1642822087495,169.1642822087495,Q4 farthest from transport,0.0,100.0
11150,Bourke,NSW,60.0,40.0,32.0,30.0,Q4 highest DV1,Q4 highest DV2,2340.0,3.0,Disadvantaged: IRSD deciles 3-4,2.0,8.547008547008547,78.0,333.3333333333333,40.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,331.91553528598047,331.91553528598047,Q4 farthest from transport,0.0,100.0
11200,Brewarrina,NSW,65.0,38.0952380952381,25.0,28.5714285714286,Q4 highest DV1,Q4 highest DV2,1356.0,1.0,Most disadvantaged: IRSD deciles 1-2,3.0,22.123893805309734,69.0,508.8495575221239,142.85714285714286,3285.714285714286,0.0,0.0,0.0,1.0,33.33333333333333,7.374631268436578,267.2499262451187,282.873041184019,Q4 farthest from transport,0.0,100.0
11250,Broken Hill,NSW,30.0,9.5,13.5,6.0,Q4 highest DV1,Q2 lower-middle DV2,17588.0,2.0,Most disadvantaged: IRSD deciles 1-2,9.0,5.117125312713213,379.0,215.48783261314532,45.0,1895.0,0.0,0.0,0.0,3.0,33.33333333333333,1.7057084375710712,102.9862368106621,103.171769621897,Q4 farthest from transport,0.0,100.0
11300,Burwood,NSW,21.7391304347826,10.0334448160535,4.96688741721854,11.5894039735099,Q2 lower-middle DV1,Q2 lower-middle DV2,40217.0,5.0,Middle: IRSD deciles 5-6,30.0,7.459532038690106,1972.0,490.3399060098963,100.33444816053512,6595.3177257525085,3.0,11.11111111111111,0.7459532038690107,0.0,0.0,0.0,0.8313197477977371,0.7821364030069939,Q1 closest to transport,63.33333333333333,0.0
11350,Byron,NSW,12.0,4.58715596330275,2.75229357798165,1.84049079754601,Q1 lowest DV1,Q1 lowest DV2,36116.0,8.0,Advantaged: IRSD deciles 7-8,28.0,7.752796544467826,1300.0,359.9512681360062,85.62691131498471,3975.5351681957186,9.0,34.61538461538461,2.491970317864658,0.0,0.0,0.0,8.690885470601112,9.270928830260754,Q3 relatively far from transport,21.428571428571427,67.85714285714286
11400,Cabonne,NSW,21.301775147929,5.32544378698225,5.32544378698225,2.36686390532544,Q2 lower-middle DV1,Q1 lowest DV2,13766.0,8.0,Advantaged: IRSD deciles 7-8,14.0,10.16998401859654,433.0,314.543077146593,82.84023668639054,2562.130177514793,0.0,0.0,0.0,1.0,9.090909090909092,0.7264274298997531,31.05103516715252,33.48494569493511,Q3 relatively far from transport,0.0,100.0
11450,Camden,NSW,18.5660781166399,8.02568218298555,4.8689138576779,7.16194548369856,Q2 lower-middle DV1,Q1 lowest DV2,119325.0,9.0,Most advantaged: IRSD deciles 9-10,91.0,7.626230882044836,8228.0,689.5453593128012,48.68913857677903,4402.354200107009,18.0,21.176470588235293,1.5084852294154618,5.0,5.88235294117647,0.4190236748376283,6.085715671359784,5.81006553786656,Q3 relatively far from transport,0.0,73.62637362637363
11500,Campbelltown (NSW),NSW,25.5354200988468,13.022113022113,8.87888707037643,10.8615761535321,Q3 upper-middle DV1,Q3 upper-middle DV2,176519.0,3.0,Disadvantaged: IRSD deciles 3-4,139.0,7.874506427070173,8041.0,455.5316991372033,56.92055692055692,3292.7927927927926,20.0,15.037593984962406,1.1330225074921112,11.0,8.270676691729323,0.6231623791206612,1.7249567967779662,1.4549713304759,Q1 closest to transport,32.37410071942446,0.0
11520,Canada Bay,NSW,15.1699029126214,7.51515151515151,3.38983050847458,4.47941888619855,Q1 lowest DV1,Q1 lowest DV2,89177.0,10.0,Most advantaged: IRSD deciles 9-10,61.0,6.840328784327798,4540.0,509.09988001390496,73.93939393939394,5503.030303030303,17.0,27.86885245901639,1.9063211366159436,7.0,11.475409836065571,0.7849557621359768,1.5090850874943873,1.63429960456525,Q1 closest to transport,39.34426229508197,0.0
11570,Canterbury-Bankstown,NSW,25.2638380357527,12.8748928877464,8.12433011789925,12.248824283882,Q3 upper-middle DV1,Q3 upper-middle DV2,371006.0,2.0,Most disadvantaged: IRSD deciles 1-2,297.0,8.005261370436058,13441.0,362.2852460607106,63.62467866323908,2879.3916023993143,34.0,12.05673758865248,0.9164272275920066,25.0,8.865248226950355,0.6738435497000048,1.0469599980372777,0.868782785032833,Q1 closest to transport,55.892255892255896,0.0
11600,Carrathool,NSW,18.9189189189189,10.8108108108108,5.40540540540541,2.7027027027027,Q2 lower-middle DV1,Q2 lower-middle DV2,2866.0,5.0,Middle: IRSD deciles 5-6,3.0,10.467550593161201,64.0,223.30774598743892,81.08108108108108,1729.7297297297298,0.0,0.0,0.0,0.0,0.0,0.0,77.4936623125948,92.4814934037473,Q4 farthest from transport,0.0,100.0
11650,Central Coast (NSW),NSW,20.5493651204975,9.91991733402222,6.19834710743802,6.89388071262587,Q2 lower-middle DV1,Q2 lower-middle DV2,346596.0,7.0,Advantaged: IRSD deciles 7-8,222.0,6.405151819409341,14071.0,405.97698761670654,57.34952208731594,3634.978041849651,57.0,26.146788990825687,1.6445660076861823,11.0,5.045871559633028,0.31737238744821056,4.04383975336076,3.327299004848665,Q2 relatively close to transport,17.117117117117118,34.68468468468468
11720,Cessnock,NSW,28.4644194756554,17.103620474407,7.36579275905119,10.7365792759051,Q3 upper-middle DV1,Q4 highest DV2,63632.0,3.0,Disadvantaged: IRSD deciles 3-4,39.0,6.1289917022881575,2610.0,410.17098315313046,48.68913857677903,3258.4269662921347,3.0,7.894736842105263,0.47146090017601205,2.0,5.263157894736842,0.31430726678400805,10.29790543491587,11.4470765583787,Q3 relatively far from transport,17.94871794871795,71.7948717948718
11730,Clarence Valley,NSW,20.0836820083682,9.85626283367557,5.94262295081967,7.58196721311475,Q2 lower-middle DV1,Q2 lower-middle DV2,54115.0,3.0,Disadvantaged: IRSD deciles 3-4,35.0,6.467707659613786,1498.0,276.81788783147,71.86858316221766,3075.975359342916,6.0,18.181818181818183,1.1087498845052204,1.0,3.0303030303030303,0.18479164741753673,8.254107701901255,3.50385040839883,Q2 relatively close to transport,8.571428571428571,37.142857142857146
11750,Cobar,NSW,58.695652173913,31.9148936170213,19.1489361702128,19.1489361702128,Q4 highest DV1,Q4 highest DV2,4059.0,5.0,Middle: IRSD deciles 5-6,5.0,12.318305001231831,179.0,440.9953190440995,106.38297872340425,3808.5106382978724,0.0,0.0,0.0,1.0,25.0,2.463661000246366,180.73086663260443,180.54862491412,Q4 farthest from transport,0.0,100.0
11800,Coffs Harbour,NSW,23.1051344743276,9.65770171149144,8.80195599022005,6.47921760391198,Q3 upper-middle DV1,Q2 lower-middle DV2,78759.0,5.0,Middle: IRSD deciles 5-6,56.0,7.110298505567618,2991.0,379.7661219670133,68.45965770171149,3656.479217603912,15.0,26.785714285714285,1.9045442425627548,7.0,12.5,0.8887873131959523,8.124783718078412,3.565278788884225,Q2 relatively close to transport,3.571428571428571,39.285714285714285
12000,Coolamon,NSW,3.57142857142857,1.78571428571429,0.0,1.78571428571429,Q1 lowest DV1,Q1 lowest DV2,4385.0,6.0,Middle: IRSD deciles 5-6,6.0,13.683010262257698,216.0,492.58836944127705,107.14285714285714,3857.1428571428573,0.0,0.0,0.0,1.0,20.0,2.280501710376283,7.95157600427964,0.5395983407686605,Q1 closest to transport,66.66666666666666,33.33333333333333
12150,Coonamble,NSW,52.6315789473684,31.5789473684211,24.5614035087719,21.0526315789474,Q4 highest DV1,Q4 highest DV2,3732.0,1.0,Most disadvantaged: IRSD deciles 1-2,5.0,13.397642015005358,172.0,460.8788853161844,87.71929824561403,3017.543859649123,0.0,0.0,0.0,1.0,20.0,2.679528403001072,152.9414141487674,159.984630382968,Q4 farthest from transport,0.0,100.0
12160,Cootamundra-Gundagai Regional,NSW,20.2127659574468,11.7021276595745,5.31914893617021,4.25531914893617,Q2 lower-middle DV1,Q2 lower-middle DV2,11403.0,4.0,Disadvantaged: IRSD deciles 3-4,7.0,6.138735420503376,316.0,277.120056125581,74.46808510638297,3361.7021276595747,2.0,28.57142857142857,1.7539244058581074,0.0,0.0,0.0,14.094412970735773,1.21604289162088,Q1 closest to transport,28.57142857142857,28.57142857142857
12350,Cowra,NSW,21.3235294117647,8.82352941176471,5.14705882352941,6.61764705882353,Q2 lower-middle DV1,Q2 lower-middle DV2,12724.0,3.0,Disadvantaged: IRSD deciles 3-4,7.0,5.501414649481296,332.0,260.92423766111284,51.470588235294116,2441.1764705882356,0.0,0.0,0.0,1.0,14.285714285714285,0.7859163784973279,61.59984470864735,61.5429279775553,Q4 farthest from transport,0.0,100.0
12380,Cumberland,NSW,24.6921581335062,12.3340887018453,7.86153348430929,11.0859728506787,Q3 upper-middle DV1,Q3 upper-middle DV2,235439.0,2.0,Most disadvantaged: IRSD deciles 1-2,175.0,7.4329231775534215,8921.0,378.90918666830896,56.65263839430236,2887.989640660408,15.0,9.146341463414634,0.6371077009331504,14.0,8.536585365853659,0.5946338542042737,1.21285534095513,0.930937452478232,Q1 closest to transport,54.85714285714286,0.0
12390,Dubbo Regional,NSW,27.7401894451962,14.3243243243243,7.56756756756757,10.6756756756757,Q3 upper-middle DV1,Q3 upper-middle DV2,54922.0,6.0,Middle: IRSD deciles 5-6,36.0,6.554750373256619,2619.0,476.85808965441896,48.64864864864865,3539.189189189189,8.0,23.52941176470588,1.4566111940570263,4.0,11.76470588235294,0.7283055970285132,22.389905897210596,25.3504037385698,Q3 relatively far from transport,5.555555555555555,86.11111111111111
12700,Dungog,NSW,17.9245283018868,8.49056603773585,2.83018867924528,4.71698113207547,Q2 lower-middle DV1,Q2 lower-middle DV2,9541.0,8.0,Advantaged: IRSD deciles 7-8,8.0,8.384865318100827,260.0,272.5081228382769,75.47169811320754,2452.830188679245,3.0,42.85714285714285,3.1443244942878104,1.0,14.285714285714285,1.0481081647626034,6.74730925828626,3.673192333490665,Q2 relatively close to transport,37.5,37.5
12730,Edward River,NSW,31.0,16.0,15.0,11.0,Q4 highest DV1,Q4 highest DV2,8456.0,5.0,Middle: IRSD deciles 5-6,8.0,9.460737937559129,269.0,318.11731315042573,80.0,2690.0,0.0,0.0,0.0,1.0,12.5,1.1825922421948911,62.249681102001446,62.24290562018345,Q4 farthest from transport,0.0,100.0
12750,Eurobodalla,NSW,28.5714285714286,15.2173913043478,13.0434782608696,8.38509316770186,Q3 upper-middle DV1,Q3 upper-middle DV2,40593.0,6.0,Middle: IRSD deciles 5-6,25.0,6.158697312344493,1044.0,257.18719976350604,77.63975155279502,3242.2360248447208,3.0,12.0,0.739043677481339,4.0,16.0,0.9853915699751189,87.86538415644026,88.0152818993024,Q4 farthest from transport,0.0,100.0
12850,Fairfield,NSW,28.6563071297989,15.4512306289881,9.66271649954421,16.3023679417122,Q3 upper-middle DV1,Q3 upper-middle DV2,208475.0,1.0,Most disadvantaged: IRSD deciles 1-2,122.0,5.852020625974337,5560.0,266.6986449214534,55.60619872379216,2534.1841385597086,16.0,13.79310344827586,0.7674781148818803,15.0,12.93103448275862,0.7195107327017628,3.220405238221037,2.982389285837905,Q2 relatively close to transport,23.770491803278688,26.229508196721312
12870,Federation,NSW,14.4144144144144,8.10810810810811,4.5045045045045,6.30630630630631,Q1 lowest DV1,Q1 lowest DV2,12899.0,5.0,Middle: IRSD deciles 5-6,8.0,6.202031165206605,335.0,259.7100550430266,72.07207207207207,3018.0180180180178,2.0,33.33333333333333,1.5505077913016512,1.0,16.666666666666664,0.7752538956508256,29.964795224398124,27.2286945572723,Q3 relatively far from transport,0.0,100.0
12900,Forbes,NSW,18.2539682539683,12.5,7.8125,8.59375,Q2 lower-middle DV1,Q3 upper-middle DV2,9319.0,5.0,Middle: IRSD deciles 5-6,7.0,7.511535572486318,561.0,601.9959223092607,54.6875,4382.8125,1.0,20.0,1.0730765103551885,0.0,0.0,0.0,1.2646152361659535,1.32053445221694,Q1 closest to transport,14.285714285714285,0.0
12930,Georges River,NSW,17.5656984785615,7.19225449515906,4.08587257617729,8.56945404284727,Q1 lowest DV1,Q1 lowest DV2,152274.0,8.0,Advantaged: IRSD deciles 7-8,114.0,7.486504590409393,5956.0,391.13702930244165,78.83817427385893,4118.948824343015,18.0,17.142857142857142,1.1820796721699043,7.0,6.666666666666667,0.4596976502882961,0.9037371423950994,0.738307878562613,Q1 closest to transport,69.2982456140351,0.0
12950,Gilgandra,NSW,22.2222222222222,15.5555555555556,8.88888888888889,11.1111111111111,Q2 lower-middle DV1,Q3 upper-middle DV2,4295.0,3.0,Disadvantaged: IRSD deciles 3-4,3.0,6.984866123399302,148.0,344.58672875436554,66.66666666666667,3288.8888888888887,1.0,33.33333333333333,2.3282887077997674,0.0,0.0,0.0,88.08729832534233,78.795909520205,Q4 farthest from transport,0.0,100.0
13010,Glen Innes Severn,NSW,17.9775280898876,12.3595505617978,11.2359550561798,7.86516853932584,Q2 lower-middle DV1,Q3 upper-middle DV2,8931.0,2.0,Most disadvantaged: IRSD deciles 1-2,4.0,4.47878177135819,179.0,200.42548426827904,44.9438202247191,2011.2359550561796,1.0,25.0,1.1196954428395476,3.0,75.0,3.359086328518643,0.665913969073792,0.6213350705492074,Q1 closest to transport,75.0,0.0
13310,Goulburn Mulwaree,NSW,22.4089635854342,10.6442577030812,7.84313725490196,5.32212885154062,Q2 lower-middle DV1,Q2 lower-middle DV2,32053.0,5.0,Middle: IRSD deciles 5-6,22.0,6.8636321093189405,1039.0,324.1506255264718,61.62464985994398,2910.364145658263,2.0,9.523809523809524,0.6239665553926309,4.0,19.047619047619047,1.2479331107852618,3.9527249841231904,1.692979493192565,Q2 relatively close to transport,31.818181818181817,9.090909090909092
13340,Greater Hume Shire,NSW,20.0,11.8518518518519,7.40740740740741,5.18518518518519,Q2 lower-middle DV1,Q3 upper-middle DV2,11157.0,7.0,Advantaged: IRSD deciles 7-8,14.0,12.548176032983777,445.0,398.8527381912701,103.7037037037037,3296.296296296296,1.0,8.333333333333332,0.8962982880702698,1.0,8.333333333333332,0.8962982880702698,13.441998863396538,14.72362856882885,Q3 relatively far from transport,35.714285714285715,64.28571428571429
13450,Griffith,NSW,26.5927977839335,14.6814404432133,8.86426592797784,14.1274238227147,Q3 upper-middle DV1,Q3 upper-middle DV2,27086.0,5.0,Middle: IRSD deciles 5-6,12.0,4.430333013364837,753.0,278.00339658864357,33.2409972299169,2085.8725761772853,2.0,16.666666666666664,0.7383888355608063,2.0,16.666666666666664,0.7383888355608063,3.025595269274349,2.222719870566255,Q2 relatively close to transport,33.33333333333333,8.333333333333332
13550,Gunnedah,NSW,13.6125654450262,6.282722513089,7.85340314136126,4.18848167539267,Q1 lowest DV1,Q1 lowest DV2,12929.0,5.0,Middle: IRSD deciles 5-6,11.0,8.50800525949416,679.0,525.1759610178668,57.59162303664921,3554.973821989529,2.0,18.181818181818183,1.5469100471807564,3.0,27.27272727272727,2.320365070771135,0.8923865249707054,0.700661788194587,Q1 closest to transport,72.72727272727273,0.0
13660,Gwydir,NSW,28.0701754385965,15.5172413793103,5.17241379310345,5.17241379310345,Q3 upper-middle DV1,Q3 upper-middle DV2,4910.0,4.0,Disadvantaged: IRSD deciles 3-4,2.0,4.0733197556008145,67.0,136.4562118126273,34.48275862068965,1155.1724137931035,0.0,0.0,0.0,0.0,0.0,0.0,73.08410460033821,73.08410460033821,Q4 farthest from transport,0.0,100.0
13800,Hawkesbury,NSW,18.6440677966102,8.34419817470665,4.5632333767927,5.60625814863103,Q2 lower-middle DV1,Q2 lower-middle DV2,67207.0,8.0,Advantaged: IRSD deciles 7-8,61.0,9.076435490350708,3514.0,522.8622018539735,79.53063885267275,4581.48631029987,6.0,11.11111111111111,0.892764146591873,8.0,14.814814814814811,1.1903521954558305,3.991709688373804,3.34216523472705,Q2 relatively close to transport,19.672131147540984,32.78688524590164
13850,Hay,NSW,9.75609756097561,4.8780487804878,7.31707317073171,2.4390243902439,Q1 lowest DV1,Q1 lowest DV2,2882.0,4.0,Disadvantaged: IRSD deciles 3-4,3.0,10.40943789035392,73.0,253.2963219986121,73.17073170731707,1780.4878048780488,0.0,0.0,0.0,0.0,0.0,0.0,112.89283700910534,112.548357411432,Q4 farthest from transport,0.0,100.0
13910,Hilltops,NSW,17.4418604651163,8.72093023255814,6.3953488372093,5.23255813953488,Q1 lowest DV1,Q2 lower-middle DV2,19254.0,4.0,Disadvantaged: IRSD deciles 3-4,13.0,6.751843772722551,732.0,380.1807416640698,75.5813953488372,4255.813953488371,3.0,27.27272727272727,1.558117793705204,1.0,9.090909090909092,0.5193725979017347,8.996050497159358,1.00186335998254,Q1 closest to transport,46.15384615384615,23.07692307692308
14000,Hornsby,NSW,15.5378486055777,6.19670267197271,2.21716884593519,5.10783200908059,Q1 lowest DV1,Q1 lowest DV2,151811.0,10.0,Most advantaged: IRSD deciles 9-10,128.0,8.43153658167063,8777.0,578.1530982603368,72.76861853325752,4989.7669130187605,19.0,15.447154471544716,1.2515562113417342,4.0,3.252032520325204,0.26348551817720717,1.4783511778219405,0.8483088572536875,Q1 closest to transport,63.28125,6.25
14100,Hunters Hill,NSW,6.20689655172414,2.75862068965517,2.06896551724138,2.06896551724138,Q1 lowest DV1,Q1 lowest DV2,13559.0,10.0,Most advantaged: IRSD deciles 9-10,12.0,8.850210192492073,838.0,618.039678442363,82.75862068965517,5779.310344827586,2.0,18.181818181818183,1.4750350320820118,0.0,0.0,0.0,2.15236666218691,2.05691288900491,Q2 relatively close to transport,0.0,0.0
14170,Inner West,NSW,15.1255358236375,6.84178375076359,2.32131948686622,5.85365853658537,Q1 lowest DV1,Q1 lowest DV2,182818.0,10.0,Most advantaged: IRSD deciles 9-10,155.0,8.478377402662757,10560.0,577.6236475620562,94.6854001221747,6450.824679291387,36.0,24.65753424657534,1.9691715257797373,8.0,5.47945205479452,0.4375936723954972,0.687129961137912,0.63539054429473,Q1 closest to transport,76.77419354838709,0.0
14220,Inverell,NSW,31.5789473684211,14.7368421052632,16.8421052631579,10.0,Q4 highest DV1,Q3 upper-middle DV2,17853.0,2.0,Most disadvantaged: IRSD deciles 1-2,12.0,6.721559401781214,439.0,245.8970481151627,63.15789473684211,2310.5263157894738,3.0,25.0,1.6803898504453034,1.0,8.333333333333332,0.5601299501484345,58.1600857667357,59.08412319290825,Q4 farthest from transport,0.0,100.0
14300,Junee,NSW,16.9014084507042,9.85915492957746,4.22535211267606,11.2676056338028,Q1 lowest DV1,Q2 lower-middle DV2,6415.0,3.0,Disadvantaged: IRSD deciles 3-4,3.0,4.676539360872954,207.0,322.68121590023384,42.25352112676056,2915.492957746479,1.0,33.33333333333333,1.558846453624318,0.0,0.0,0.0,0.6714017448280017,0.615858221597453,Q1 closest to transport,66.66666666666666,0.0
14350,Kempsey,NSW,28.3387622149837,18.8925081433225,12.621359223301,13.2686084142395,Q3 upper-middle DV1,Q4 highest DV2,30688.0,2.0,Most disadvantaged: IRSD deciles 1-2,21.0,6.843065693430657,976.0,318.0396246089677,68.40390879478828,3179.1530944625406,4.0,20.0,1.3034410844629822,1.0,5.0,0.32586027111574556,7.196358231685204,2.6643686890877,Q2 relatively close to transport,33.33333333333333,38.095238095238095
14400,Kiama,NSW,5.77617328519856,1.44404332129964,2.52707581227437,1.08303249097473,Q1 lowest DV1,Q1 lowest DV2,23074.0,10.0,Most advantaged: IRSD deciles 9-10,16.0,6.93421166681113,739.0,320.27390136083903,57.76173285198556,2667.8700361010833,9.0,60.0,3.9004940625812603,0.0,0.0,0.0,1.826846618972353,1.06963106801981,Q1 closest to transport,43.75,12.5
14500,Ku-ring-gai,NSW,14.7079521463758,6.6480055983205,2.66106442577031,4.89510489510489,Q1 lowest DV1,Q1 lowest DV2,124076.0,10.0,Most advantaged: IRSD deciles 9-10,112.0,9.026725555304813,8149.0,656.7748799123119,78.37648705388384,5702.58922323303,31.0,28.971962616822427,2.4984686804861536,2.0,1.8691588785046729,0.16119152777330026,1.6376442337365853,1.6904280580733748,Q2 relatively close to transport,33.035714285714285,0.0
14550,Kyogle,NSW,28.75,22.2222222222222,9.87654320987654,17.2839506172839,Q4 highest DV1,Q4 highest DV2,9359.0,2.0,Most disadvantaged: IRSD deciles 1-2,8.0,8.547921786515653,199.0,212.62955443957688,98.76543209876543,2456.79012345679,2.0,25.0,2.1369804466289133,0.0,0.0,0.0,18.640443498537927,11.21888020268176,Q3 relatively far from transport,37.5,62.5
