lga_code,lga_name,state_name,state_abbrev,lga_area_sq_km,n_service_records,n_services,services_per_100_sq_km,n_services_with_approved_places,pct_services_with_approved_places,total_approved_places,mean_approved_places,median_approved_places,approved_places_per_service,approved_places_per_100_sq_km,n_services_with_assessed_nqs_rating,n_excellent_nqs_services,n_exceeding_nqs_services,n_high_quality_services,n_meeting_or_above_nqs_services,n_below_meeting_nqs_services,pct_excellent_nqs_services,pct_exceeding_nqs_services,pct_high_quality_services,pct_meeting_or_above_nqs_services,pct_below_meeting_nqs_services,n_services_with_train_distance,n_services_with_bus_distance,n_services_with_any_transport_distance,pct_services_with_train_distance,pct_services_with_bus_distance,pct_services_with_any_transport_distance,mean_train_distance_km,median_train_distance_km,mean_bus_distance_km,median_bus_distance_km,mean_nearest_transport_distance_km,median_nearest_transport_distance_km,n_within_1km_train,n_within_1km_bus,n_within_1km_any_transport,n_farther_than_5km_any_transport,pct_within_1km_train,pct_within_1km_bus,pct_within_1km_any_transport,pct_farther_than_5km_any_transport
17850,Walcha,New South Wales,NSW,6261.0243,3,3,0.047915482455482564,3,100.0,121.0,40.333333333333336,42.0,40.333333333333336,1.9325911257044632,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,3,3,3,100.0,100.0,100.0,19.073221117479232,18.7918848854938,119.54769098410266,119.891557575948,19.073221117479232,18.7918848854938,0,0,0,3,0.0,0.0,0.0,100.0
17900,Walgett,New South Wales,NSW,22308.2528,6,6,0.026895875951342997,6,100.0,168.0,28.0,22.0,28.0,0.7530845266376038,6,0,0,0,6,0,0.0,0.0,0.0,100.0,0.0,6,6,6,100.0,100.0,100.0,148.39655050218872,161.8352461123975,410.747652258415,404.7857222855905,148.39655050218872,161.8352461123975,0,0,0,6,0.0,0.0,0.0,100.0
17950,Warren,New South Wales,NSW,10753.7672,2,2,0.01859813368472399,2,100.0,106.0,53.0,53.0,53.0,0.9857010852903716,2,0,0,0,2,0,0.0,0.0,0.0,100.0,0.0,2,2,2,100.0,100.0,100.0,121.7321516149955,121.7321516149955,252.39994753879898,252.39994753879898,121.7321516149955,121.7321516149955,0,0,0,2,0.0,0.0,0.0,100.0
18020,Warrumbungle Shire,New South Wales,NSW,12372.12,9,9,0.07274420228707772,9,100.0,245.0,27.22222222222222,24.0,27.22222222222222,1.9802588400371155,7,0,0,0,7,0,0.0,0.0,0.0,100.0,0.0,9,9,9,100.0,100.0,100.0,92.39132089929949,96.9006092436955,222.36393217853265,212.053964390705,92.39132089929949,96.9006092436955,0,0,0,9,0.0,0.0,0.0,100.0
18050,Waverley,New South Wales,NSW,9.3506,54,54,577.503047932753,53,98.14814814814815,3597.0,67.86792452830188,58.0,66.61111111111111,38468.119692853936,52,0,10,10,46,6,0.0,19.230769230769234,19.230769230769234,88.46153846153845,11.538461538461538,54,54,54,100.0,100.0,100.0,1.7310041745653695,1.568446262326925,1.0265015106663116,0.9336445948085366,1.020369759216161,0.9336445948085366,16,29,29,0,29.629629629629626,53.70370370370371,53.70370370370371,0.0
18100,Weddin,New South Wales,NSW,3414.8566,2,2,0.058567613058773824,2,100.0,85.0,42.5,42.5,42.5,2.4891235549978874,2,0,0,0,1,1,0.0,0.0,0.0,50.0,50.0,2,2,2,100.0,100.0,100.0,52.69969113126075,52.69969113126075,88.03902765644659,88.03902765644659,52.69969113126075,52.69969113126075,0,0,0,2,0.0,0.0,0.0,100.0
18200,Wentworth,New South Wales,NSW,26255.9338,7,7,0.02666064004168079,7,100.0,386.0,55.142857142857146,57.0,55.142857142857146,1.4701438651555405,6,0,0,0,5,1,0.0,0.0,0.0,83.33333333333334,16.666666666666664,7,7,7,100.0,100.0,100.0,137.68609830566487,146.158758754584,21.73357426965514,5.83287256456063,21.73357426965514,5.83287256456063,0,0,0,5,0.0,0.0,0.0,71.42857142857143
18250,Willoughby,New South Wales,NSW,22.4257,67,67,298.7643641001173,66,98.50746268656717,4549.0,68.92424242424242,59.5,67.8955223880597,20284.762571513933,65,0,12,12,62,3,0.0,18.461538461538463,18.461538461538463,95.38461538461539,4.615384615384616,67,67,67,100.0,100.0,100.0,1.1508150877886112,0.9599893233882,2.871939444143184,2.74892888098388,1.1398795998835638,0.9599893233882,34,5,34,0,50.74626865671642,7.462686567164178,50.74626865671642,0.0
18350,Wingecarribee,New South Wales,NSW,2689.3415,37,37,1.37580147407832,37,100.0,1461.0,39.486486486486484,40.0,39.486486486486484,54.32556631428177,35,0,6,6,34,1,0.0,17.142857142857142,17.142857142857142,97.14285714285714,2.857142857142857,37,37,37,100.0,100.0,100.0,4.15193596154731,2.28937763024448,35.86817681833202,35.6654227025287,4.148218940607375,2.28937763024448,13,0,13,12,35.13513513513514,0.0,35.13513513513514,32.432432432432435
18400,Wollondilly,New South Wales,NSW,2555.4341,50,50,1.9566147293722036,49,98.0,2936.0,59.91836734693877,50.0,58.72,114.89241690873577,45,0,6,6,45,0,0.0,13.333333333333334,13.333333333333334,100.0,0.0,50,50,50,100.0,100.0,100.0,4.822703376727671,2.66691979598438,37.227669709565845,37.7375926610986,4.822703376727671,2.66691979598438,14,0,14,20,28.000000000000004,0.0,28.000000000000004,40.0
18450,Wollongong,New South Wales,NSW,684.3076,152,152,22.21223321208182,149,98.02631578947368,7902.0,53.033557046979865,46.0,51.98684210526316,1154.7438608017796,147,0,57,57,137,10,0.0,38.775510204081634,38.775510204081634,93.19727891156462,6.802721088435375,152,152,152,100.0,100.0,100.0,1.254562654722418,1.04319678633385,6.576242087747396,5.82658758884002,1.2525071553534541,1.04005517286229,73,14,74,0,48.026315789473685,9.210526315789473,48.68421052631579,0.0
18500,Woollahra,New South Wales,NSW,12.2584,36,36,293.676173073158,36,100.0,2391.0,66.41666666666667,62.0,66.41666666666667,19504.992494942242,34,0,7,7,34,0,0.0,20.588235294117645,20.588235294117645,100.0,0.0,36,36,36,100.0,100.0,100.0,2.00924084039449,1.18763940624926,2.1074796319146833,2.03876433169229,1.70534172930692,1.18004455519082,17,7,17,0,47.22222222222222,19.444444444444446,47.22222222222222,0.0
18710,Yass Valley,New South Wales,NSW,3995.017,13,13,0.32540537374434203,12,92.3076923076923,741.0,61.75,51.5,57.0,18.548106303427495,12,0,0,0,12,0,0.0,0.0,0.0,100.0,0.0,13,13,13,100.0,100.0,100.0,11.493182481665283,9.95854443392487,39.98353955850732,35.593700862037,11.493182481665283,9.95854443392487,0,0,0,7,0.0,0.0,0.0,53.84615384615385
70200,Alice Springs,Northern Territory,NT,327.7132,28,28,8.544056205242878,27,96.42857142857143,1474.0,54.592592592592595,55.0,52.642857142857146,449.7835302331429,25,0,1,1,18,7,0.0,4.0,4.0,72.0,28.000000000000004,28,28,28,100.0,100.0,100.0,2.0686910073782383,1.9775313085594748,180.07510166555545,180.454453978405,2.0686910073782383,1.9775313085594748,5,0,5,0,17.857142857142858,0.0,17.857142857142858,0.0
70420,Barkly,Northern Territory,NT,322710.4145,4,4,0.001239501367254449,4,100.0,171.0,42.75,40.0,42.75,0.052988683450127694,3,0,0,0,2,1,0.0,0.0,0.0,66.66666666666666,33.33333333333333,4,4,4,100.0,100.0,100.0,335.7482795246207,359.1688372390225,106.11432228994313,87.69761064982883,105.63052055482137,86.73000717958533,0,2,2,2,0.0,50.0,50.0,50.0
70620,Central Desert,Northern Territory,NT,281338.022,6,6,0.0021326658790542003,6,100.0,176.0,29.333333333333332,25.0,29.333333333333332,0.06255819911892321,3,0,0,0,3,0,0.0,0.0,0.0,100.0,0.0,6,6,6,100.0,100.0,100.0,294.20363871214334,266.826380984034,346.91349630279547,357.709173212578,274.6724674199545,254.871758801375,0,0,0,6,0.0,0.0,0.0,100.0
70700,Coomalie,Northern Territory,NT,2056.0547,1,1,0.048636838309797883,1,100.0,27.0,27.0,27.0,27.0,1.3131946343645429,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,1,1,1,100.0,100.0,100.0,65.3797139870052,65.3797139870052,67.9465683152475,67.9465683152475,65.3797139870052,65.3797139870052,0,0,0,1,0.0,0.0,0.0,100.0
71000,Darwin,Northern Territory,NT,111.2614,83,83,74.5990972610447,81,97.59036144578313,5869.0,72.45679012345678,66.0,70.71084337349397,5274.965082229776,78,0,7,7,59,19,0.0,8.974358974358974,8.974358974358974,75.64102564102564,24.358974358974358,83,83,83,100.0,100.0,100.0,9.491678994895818,9.97832396792746,2.857587702004677,2.63637178277388,2.6768690815072818,2.63637178277388,0,15,15,7,0.0,18.072289156626507,18.072289156626507,8.433734939759036
71300,East Arnhem,Northern Territory,NT,33309.9334,5,5,0.015010537367210705,5,100.0,143.0,28.6,25.0,28.6,0.4293013687022262,5,0,0,0,4,1,0.0,0.0,0.0,80.0,20.0,5,5,5,100.0,100.0,100.0,446.56601411328376,444.897412319967,516.3515469896774,511.318305316126,446.56601411328376,444.897412319967,0,0,0,5,0.0,0.0,0.0,100.0
72200,Katherine,Northern Territory,NT,7416.6444,14,14,0.18876461166184533,14,100.0,758.0,54.142857142857146,48.0,54.142857142857146,10.220255402834198,13,0,1,1,9,4,0.0,7.6923076923076925,7.6923076923076925,69.23076923076923,30.76923076923077,14,14,14,100.0,100.0,100.0,7.539314376994057,6.618198513501145,273.0683149210587,271.780736593175,7.539314376994057,6.618198513501145,0,0,0,12,0.0,0.0,0.0,85.71428571428571
72300,Litchfield,Northern Territory,NT,2903.3391,20,20,0.6888620071971613,20,100.0,1446.0,72.3,74.5,72.3,49.804723120354765,20,0,2,2,17,3,0.0,10.0,10.0,85.0,15.0,20,20,20,100.0,100.0,100.0,20.185824166705526,18.0283615957449,26.26326977809935,24.3602377959784,20.185824166705526,18.0283615957449,0,0,0,20,0.0,0.0,0.0,100.0
72330,MacDonnell,Northern Territory,NT,268339.0281,3,3,0.0011179886955847553,3,100.0,102.0,34.0,29.0,34.0,0.03801161564988168,2,0,0,0,2,0,0.0,0.0,0.0,100.0,0.0,3,3,3,100.0,100.0,100.0,243.9375903068752,206.941415643059,288.92917111945667,256.812575992648,237.87868221066387,206.941415643059,0,0,0,3,0.0,0.0,0.0,100.0
72800,Palmerston,Northern Territory,NT,52.6559,45,45,85.46050869893021,44,97.77777777777777,3794.0,86.22727272727273,72.5,84.31111111111112,7205.270444527584,42,0,2,2,37,5,0.0,4.761904761904762,4.761904761904762,88.09523809523809,11.904761904761903,45,45,45,100.0,100.0,100.0,9.165801207251327,9.0560556419349,15.630872514421071,15.5331307830762,9.165801207251327,9.0560556419349,0,0,0,45,0.0,0.0,0.0,100.0
73600,Roper Gulf,Northern Territory,NT,185213.4546,7,7,0.003779423052778586,7,100.0,166.0,23.714285714285715,25.0,23.714285714285715,0.08962631810874933,6,0,0,0,4,2,0.0,0.0,0.0,66.66666666666666,33.33333333333333,7,7,7,100.0,100.0,100.0,218.53433675940838,267.845980461643,411.3855792621106,457.576590217607,217.06268543005694,267.845980461643,0,0,0,7,0.0,0.0,0.0,100.0
74050,Tiwi Islands,Northern Territory,NT,7483.1661,2,2,0.02672665517874847,2,100.0,65.0,32.5,32.5,32.5,0.8686162933093253,2,0,0,0,2,0,0.0,0.0,0.0,100.0,0.0,2,2,2,100.0,100.0,100.0,102.12764363886711,102.12764363886711,90.79965918762035,90.79965918762035,90.79965918762035,90.79965918762035,0,0,0,2,0.0,0.0,0.0,100.0
79399,Unincorporated NT,Northern Territory,NT,19792.8884,9,9,0.045470877307629345,9,100.0,463.0,51.44444444444444,40.0,51.44444444444444,2.339224021492487,8,0,2,2,5,3,0.0,25.0,25.0,62.5,37.5,9,9,9,100.0,100.0,100.0,426.12220667592624,455.629571862191,526.5676986143599,622.597547734812,422.6832591934114,455.629571862191,0,0,0,9,0.0,0.0,0.0,100.0
74550,Victoria Daly,Northern Territory,NT,153287.3722,2,2,0.0013047389170391165,2,100.0,58.0,29.0,29.0,29.0,0.03783742859413438,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,2,2,2,100.0,100.0,100.0,310.31114484653347,310.31114484653347,436.9760566780485,436.9760566780485,310.31114484653347,310.31114484653347,0,0,0,2,0.0,0.0,0.0,100.0
74660,West Arnhem,Northern Territory,NT,49675.0342,5,5,0.010065418334427638,5,100.0,194.0,38.8,30.0,38.8,0.3905382313757924,5,0,0,0,4,1,0.0,0.0,0.0,80.0,20.0,5,5,5,100.0,100.0,100.0,247.7591815073434,234.667639715199,253.9133832168302,236.748531702588,247.7591815073434,234.667639715199,0,0,0,5,0.0,0.0,0.0,100.0
74680,West Daly,Northern Territory,NT,14069.698,1,1,0.007107473095726717,1,100.0,35.0,35.0,35.0,35.0,0.24876155835043512,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,1,1,1,100.0,100.0,100.0,247.586629052318,247.586629052318,244.48745033232,244.48745033232,244.48745033232,244.48745033232,0,0,0,1,0.0,0.0,0.0,100.0
51710,Christmas Island,Other Territories,OT,136.1356,1,1,0.734561716406289,1,100.0,40.0,40.0,40.0,40.0,29.38246865625156,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,1,1,1,100.0,100.0,100.0,393.633831196217,393.633831196217,395.963502504711,395.963502504711,393.633831196217,393.633831196217,0,0,0,1,0.0,0.0,0.0,100.0
99399,Unincorp. Other Territories,Other Territories,OT,105.8806,2,2,1.8889201610115547,2,100.0,41.0,20.5,20.5,20.5,38.72286330073686,2,0,1,1,2,0,0.0,50.0,50.0,100.0,0.0,2,2,2,100.0,100.0,100.0,32.2641616662225,32.2641616662225,64.02464634626875,64.02464634626875,32.2641616662225,32.2641616662225,0,0,0,2,0.0,0.0,0.0,100.0
30250,Aurukun,Queensland,QLD,7423.9891,1,1,0.01346984736278775,1,100.0,24.0,24.0,24.0,24.0,0.32327633670690603,0,0,0,0,0,0,,,,,,1,1,1,100.0,100.0,100.0,485.902314196673,485.902314196673,679.840658893468,679.840658893468,485.902314196673,485.902314196673,0,0,0,1,0.0,0.0,0.0,100.0
30300,Balonne,Queensland,QLD,31104.0851,6,6,0.019290070679494124,6,100.0,193.0,32.166666666666664,29.5,32.166666666666664,0.6204972735237276,4,0,0,0,3,1,0.0,0.0,0.0,75.0,25.0,6,6,6,100.0,100.0,100.0,169.81784307579684,164.38067857293902,362.03856096366684,336.4450507892415,169.81784307579684,164.38067857293902,0,0,0,6,0.0,0.0,0.0,100.0
30370,Banana,Queensland,QLD,28550.1626,11,11,0.03852867724122874,11,100.0,334.0,30.363636363636363,24.0,30.363636363636363,1.1698707453245818,9,0,4,4,8,1,0.0,44.44444444444444,44.44444444444444,88.88888888888889,11.11111111111111,11,11,11,100.0,100.0,100.0,89.58841531907173,81.0472308995462,138.42764721200118,113.927451822909,89.58841531907173,81.0472308995462,0,0,0,11,0.0,0.0,0.0,100.0
30410,Barcaldine,Queensland,QLD,53382.654,2,2,0.003746535344608382,2,100.0,64.0,32.0,32.0,32.0,0.11988913102746822,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,2,2,2,100.0,100.0,100.0,1.08263585946995,1.08263585946995,503.931240595376,503.931240595376,1.08263585946995,1.08263585946995,0,0,0,0,0.0,0.0,0.0,0.0
30760,Blackall Tambo,Queensland,QLD,30537.248,4,4,0.013098757294697939,4,100.0,82.0,20.5,21.0,20.5,0.2685245245413077,4,0,0,0,4,0,0.0,0.0,0.0,100.0,0.0,4,4,4,100.0,100.0,100.0,120.8142068467133,120.9649499847239,494.5238879807635,494.39778113974694,120.8142068467133,120.9649499847239,0,0,0,4,0.0,0.0,0.0,100.0
31000,Brisbane,Queensland,QLD,1342.7173,786,786,58.5380109424374,754,95.92875318066157,71315.0,94.58222811671088,77.0,90.73155216284987,5311.244593333236,748,2,145,147,695,53,0.267379679144385,19.385026737967912,19.6524064171123,92.9144385026738,7.0855614973262036,786,786,786,100.0,100.0,100.0,1.8812860191854162,1.43592607504596,4.40990174427675,3.649204352754465,1.6149282309231123,1.196034356939905,322,62,351,17,40.966921119592875,7.888040712468193,44.656488549618324,2.1628498727735366
31820,Bundaberg,Queensland,QLD,6431.0889,57,57,0.8863195780111204,55,96.49122807017544,3488.0,63.41818181818182,65.0,61.19298245614035,54.236538387768206,54,0,10,10,48,6,0.0,18.51851851851852,18.51851851851852,88.88888888888889,11.11111111111111,57,57,57,100.0,100.0,100.0,53.5050176847519,54.3662177075304,8.661490565591375,3.1755904148253,7.869786067527192,3.1755904148253,0,5,5,22,0.0,8.771929824561402,8.771929824561402,38.59649122807017
31900,Burdekin,Queensland,QLD,5043.9318,10,10,0.19825803354438692,9,90.0,476.0,52.888888888888886,50.0,47.6,9.437082396712817,9,0,1,1,8,1,0.0,11.11111111111111,11.11111111111111,88.88888888888889,11.11111111111111,10,10,10,100.0,100.0,100.0,1.201759871084488,1.38053492356484,69.86724726156197,71.7837986323335,1.201759871084488,1.38053492356484,4,0,4,0,40.0,0.0,40.0,0.0
31950,Burke,Queensland,QLD,39681.2234,1,1,0.0025200835919791725,1,100.0,24.0,24.0,24.0,24.0,0.06048200620750015,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,1,1,1,100.0,100.0,100.0,161.79782773127,161.79782773127,326.030295490226,326.030295490226,161.79782773127,161.79782773127,0,0,0,1,0.0,0.0,0.0,100.0
32080,Cairns,Queensland,QLD,1689.3227,117,117,6.925852591692518,113,96.58119658119658,8754.0,77.46902654867256,74.0,74.82051282051282,518.1958426297119,110,0,10,10,88,22,0.0,9.090909090909092,9.090909090909092,80.0,20.0,117,117,117,100.0,100.0,100.0,5.837428720583444,5.08466401757085,112.57726160618904,113.471466952176,5.837428720583444,5.08466401757085,9,0,9,59,7.6923076923076925,0.0,7.6923076923076925,50.427350427350426
32250,Carpentaria,Queensland,QLD,64121.0123,3,3,0.0046786535215071765,3,100.0,88.0,29.333333333333332,29.0,29.333333333333332,0.13724050329754384,3,0,0,0,2,1,0.0,0.0,0.0,66.66666666666666,33.33333333333333,3,3,3,100.0,100.0,100.0,10.929614772157093,0.686211368193679,375.5929532104003,372.620815602472,10.929614772157093,0.686211368193679,2,0,2,1,66.66666666666666,0.0,66.66666666666666,33.33333333333333
32260,Cassowary Coast,Queensland,QLD,4687.824,13,13,0.27731416537822245,13,100.0,528.0,40.61538461538461,44.0,40.61538461538461,11.26322148613088,13,0,2,2,13,0,0.0,15.384615384615385,15.384615384615385,100.0,0.0,13,13,13,100.0,100.0,100.0,6.665592181447911,2.25534498655922,26.289707525193453,35.176903818134,3.838998208220611,1.60844395798184,2,2,4,3,15.384615384615385,15.384615384615385,30.76923076923077,23.076923076923077
32270,Central Highlands (Qld),Queensland,QLD,59834.8359,19,19,0.031754077226440594,19,100.0,855.0,45.0,25.0,45.0,1.4289334751898266,16,0,5,5,16,0,0.0,31.25,31.25,100.0,0.0,19,19,19,100.0,100.0,100.0,18.669622452840972,1.79538645962116,221.69718344875602,239.534557181109,18.669622452840972,1.79538645962116,7,0,7,6,36.84210526315789,0.0,36.84210526315789,31.57894736842105
32310,Charters Towers,Queensland,QLD,68382.1644,7,7,0.010236587363707372,7,100.0,310.0,44.285714285714285,41.0,44.285714285714285,0.4533345832498979,7,0,1,1,4,3,0.0,14.285714285714285,14.285714285714285,57.14285714285714,42.857142857142854,7,7,7,100.0,100.0,100.0,1.3967196890270235,1.42165889535985,106.72669626517214,106.627497843239,1.3967196890270235,1.42165889535985,2,0,2,0,28.57142857142857,0.0,28.57142857142857,0.0
32330,Cherbourg,Queensland,QLD,31.6002,2,2,6.329073866621098,2,100.0,106.0,53.0,53.0,53.0,335.44091493091815,2,0,0,0,1,1,0.0,0.0,0.0,50.0,50.0,2,2,2,100.0,100.0,100.0,71.8973851327829,71.8973851327829,141.14444525691448,141.14444525691448,71.8973851327829,71.8973851327829,0,0,0,2,0.0,0.0,0.0,100.0
32450,Cloncurry,Queensland,QLD,47971.2595,2,2,0.004169162996439566,2,100.0,91.0,45.5,45.5,45.5,0.18969691633800026,2,0,0,0,1,1,0.0,0.0,0.0,50.0,50.0,2,2,2,100.0,100.0,100.0,0.863753428467806,0.863753428467806,106.53810206999,106.53810206999,0.863753428467806,0.863753428467806,2,0,2,0,100.0,0.0,100.0,0.0
32500,Cook,Queensland,QLD,105717.7521,3,3,0.0028377447878027667,3,100.0,80.0,26.666666666666668,23.0,26.666666666666668,0.07567319434140711,3,0,1,1,2,1,0.0,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,3,3,3,100.0,100.0,100.0,240.798724955739,154.57746369867,365.36186961708034,282.409922020554,240.798724955739,154.57746369867,0,0,0,3,0.0,0.0,0.0,100.0
32600,Croydon,Queensland,QLD,29497.9025,1,1,0.0033900715483075445,1,100.0,21.0,21.0,21.0,21.0,0.07119150251445845,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,1,1,1,100.0,100.0,100.0,0.673202666642774,0.673202666642774,390.771328390034,390.771328390034,0.673202666642774,0.673202666642774,1,0,1,0,100.0,0.0,100.0,0.0
32770,Doomadgee,Queensland,QLD,1827.6518,1,1,0.05471501737913096,1,100.0,29.0,29.0,29.0,29.0,1.5867355039947981,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,1,1,1,100.0,100.0,100.0,239.740569404483,239.740569404483,311.282176287465,311.282176287465,239.740569404483,239.740569404483,0,0,0,1,0.0,0.0,0.0,100.0
32810,Douglas,Queensland,QLD,2427.8626,9,9,0.3706964306793968,9,100.0,446.0,49.55555555555556,56.0,49.55555555555556,18.370067564778996,9,0,1,1,5,4,0.0,11.11111111111111,11.11111111111111,55.55555555555556,44.44444444444444,9,9,9,100.0,100.0,100.0,44.90657193455711,48.1246760220537,171.15360375979478,173.929707862364,44.90657193455711,48.1246760220537,0,0,0,9,0.0,0.0,0.0,100.0
33100,Etheridge,Queensland,QLD,39199.2956,3,3,0.007653198747785662,3,100.0,35.0,11.666666666666666,10.0,11.666666666666666,0.08928731872416606,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,3,3,3,100.0,100.0,100.0,22.193039729819088,33.2669656322878,227.265756178757,254.919305031486,22.193039729819088,33.2669656322878,1,0,1,2,33.33333333333333,0.0,33.33333333333333,66.66666666666666
33200,Flinders (Qld),Queensland,QLD,41199.9375,1,1,0.002427188148040273,1,100.0,41.0,41.0,41.0,41.0,0.0995147140696512,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,1,1,1,100.0,100.0,100.0,0.785118319070183,0.785118319070183,325.209803595849,325.209803595849,0.785118319070183,0.785118319070183,1,0,1,0,100.0,0.0,100.0,0.0
33220,Fraser Coast,Queensland,QLD,7104.5984,53,53,0.7459957201803271,52,98.11320754716981,3524.0,67.76923076923077,74.0,66.49056603773585,49.60167769651836,52,0,13,13,49,3,0.0,25.0,25.0,94.23076923076923,5.769230769230769,53,53,53,100.0,100.0,100.0,18.78964808582095,25.3486884443991,12.751752445778394,4.2349459935205,2.6207123771395,2.36556583570827,6,5,11,5,11.320754716981133,9.433962264150944,20.754716981132077,9.433962264150944
33360,Gladstone,Queensland,QLD,10484.2861,41,41,0.39106143812691263,41,100.0,2559.0,62.41463414634146,60.0,62.41463414634146,24.407956589433404,35,0,13,13,34,1,0.0,37.142857142857146,37.142857142857146,97.14285714285714,2.857142857142857,41,41,41,100.0,100.0,100.0,9.010015094476843,5.15100280423676,93.63132946153029,93.5229673590383,9.010015094476843,5.15100280423676,5,0,5,21,12.195121951219512,0.0,12.195121951219512,51.21951219512195
33430,Gold Coast,Queensland,QLD,1333.386,340,340,25.4989927897848,337,99.11764705882354,30958.0,91.86350148367953,88.0,91.05294117647058,2321.7582905475233,328,0,50,50,302,26,0.0,15.24390243902439,15.24390243902439,92.07317073170732,7.926829268292683,340,340,340,100.0,100.0,100.0,3.1644762484559625,2.54149610702712,11.754172684296455,10.9774062681696,3.16154614500824,2.54149610702712,46,2,46,58,13.529411764705882,0.5882352941176471,13.529411764705882,17.058823529411764
33610,Goondiwindi,Queensland,QLD,19265.7098,11,11,0.057096261254802036,10,90.9090909090909,420.0,42.0,37.5,38.18181818181818,2.1800390660924416,11,0,1,1,7,4,0.0,9.090909090909092,9.090909090909092,63.63636363636363,36.36363636363637,11,11,11,100.0,100.0,100.0,59.808351928369255,77.0221955840295,186.12070856259808,195.45339443424,59.808351928369255,77.0221955840295,3,0,3,8,27.27272727272727,0.0,27.27272727272727,72.72727272727273
33620,Gympie,Queensland,QLD,6883.9781,26,26,0.3776885925886371,26,100.0,1492.0,57.38461538461539,59.5,57.38461538461539,21.673514620855634,23,0,5,5,21,2,0.0,21.73913043478261,21.73913043478261,91.30434782608695,8.695652173913043,26,26,26,100.0,100.0,100.0,10.125666195398264,2.81137388083938,97.1216496186426,102.067112729417,10.125666195398264,2.81137388083938,5,0,5,7,19.230769230769234,0.0,19.230769230769234,26.923076923076923
33800,Hinchinbrook,Queensland,QLD,2807.1889,4,4,0.14249130152944106,4,100.0,248.0,62.0,57.0,62.0,8.834460694825347,4,0,1,1,2,2,0.0,25.0,25.0,50.0,50.0,4,4,4,100.0,100.0,100.0,0.9270796757275377,1.07421655934531,83.58678449681175,83.68537012857345,0.9270796757275377,1.07421655934531,1,0,1,0,25.0,0.0,25.0,0.0
33830,Hope Vale,Queensland,QLD,1111.7099,1,1,0.0899515242240804,1,100.0,25.0,25.0,25.0,25.0,2.24878810560201,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,1,1,1,100.0,100.0,100.0,178.768300471549,178.768300471549,306.380918987821,306.380918987821,178.768300471549,178.768300471549,0,0,0,1,0.0,0.0,0.0,100.0
33960,Ipswich,Queensland,QLD,1093.8562,186,186,17.004063239756746,175,94.08602150537635,15333.0,87.61714285714285,79.0,82.43548387096774,1401.7381809418825,170,1,30,31,150,20,0.5882352941176471,17.647058823529413,18.235294117647058,88.23529411764706,11.76470588235294,186,186,186,100.0,100.0,100.0,2.4598825273934066,1.76329777931433,4.72608106780907,4.02058886212909,2.276153591315966,1.67698656785584,54,6,55,19,29.03225806451613,3.225806451612903,29.56989247311828,10.21505376344086
33980,Isaac,Queensland,QLD,58707.9192,16,16,0.027253563434079264,16,100.0,827.0,51.6875,55.0,51.6875,1.4086685599989721,13,0,0,0,13,0,0.0,0.0,0.0,100.0,0.0,16,16,16,100.0,100.0,100.0,85.80912470549691,82.88581620353,268.3945258839308,293.804538603689,85.80912470549691,82.88581620353,0,0,0,16,0.0,0.0,0.0,100.0
34420,Kowanyama,Queensland,QLD,2555.3325,2,2,0.07826770097433504,2,100.0,48.0,24.0,24.0,24.0,1.8784248233840408,1,0,0,0,0,1,0.0,0.0,0.0,0.0,100.0,2,2,2,100.0,100.0,100.0,255.0666216667685,255.0666216667685,523.2975865603065,523.2975865603065,255.0666216667685,255.0666216667685,0,0,0,2,0.0,0.0,0.0,100.0
34530,Livingstone,Queensland,QLD,11757.8686,17,17,0.14458402775482626,17,100.0,1311.0,77.11764705882354,55.0,77.11764705882354,11.149980022739836,13,0,5,5,13,0,0.0,38.46153846153847,38.46153846153847,100.0,0.0,17,17,17,100.0,100.0,100.0,35.91676182025755,36.5735004475976,35.57760941107342,36.1894502210725,35.55238596537389,36.1894502210725,0,0,0,17,0.0,0.0,0.0,100.0
34570,Lockhart River,Queensland,QLD,3576.6839,1,1,0.027958858763001117,1,100.0,24.0,24.0,24.0,24.0,0.6710126103120267,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0,1,1,1,100.0,100.0,100.0,512.347384800546,512.347384800546,559.607917804112,559.607917804112,512.347384800546,512.347384800546,0,0,0,1,0.0,0.0,0.0,100.0
