lga_code,lga_name,state_abbrev,vulnerable_pct_dv1,vulnerable_pct_dv2,vulnerable_pct_language,vulnerable_pct_communication,dv2_vulnerability_quartile,usual_resident_population,irsd_australia_decile,irsd_disadvantage_group,mean_google_overall_rating,median_google_overall_rating,mean_individual_rating,median_individual_rating,pct_5_star_individual_reviews,pct_1_or_2_star_individual_reviews,n_reviewed_service_names,n_review_rows,n_comment_rows,pct_review_rows_with_comment,pct_services_with_google_review_data,avg_comment_words_per_comment,pct_high_quality_services,median_nearest_transport_distance_km
16950,Shoalhaven,NSW,23.4806629834254,13.0755064456722,9.65961361545538,5.79576816927323,Q3 upper-middle DV2,108531.0,6.0,Middle: IRSD deciles 5-6,4.9,4.9,4.867647058823529,5.0,94.11764705882352,1.4705882352941175,1.0,68.0,53.0,77.94117647058823,1.351351351351351,44.528301886792455,30.434782608695656,10.1031152989713
17000,Singleton,NSW,22.3728813559322,10.1694915254237,4.06779661016949,6.44067796610169,Q2 lower-middle DV2,24577.0,7.0,Advantaged: IRSD deciles 7-8,4.5,4.5,4.51,5.0,67.0,4.0,1.0,100.0,92.0,92.0,7.142857142857142,12.891304347826088,8.333333333333332,1.930298589832835
17100,Strathfield,NSW,30.6603773584906,14.6572104018913,5.66037735849057,15.8018867924528,Q3 upper-middle DV2,45593.0,8.0,Advantaged: IRSD deciles 7-8,4.8,4.8,4.775510204081633,5.0,89.79591836734694,4.081632653061225,1.0,49.0,36.0,73.46938775510205,3.8461538461538463,62.80555555555556,15.384615384615383,0.7344573903457905
17150,Sutherland Shire,NSW,15.2457757296467,7.698199923401,3.33205668326312,5.70662581386442,Q1 lowest DV2,230211.0,10.0,Most advantaged: IRSD deciles 9-10,4.35,4.35,4.283261802575107,5.0,75.53648068669528,15.879828326180256,4.0,233.0,205.0,87.98283261802575,1.96078431372549,92.2,27.411167512690355,1.0184270109918423
17200,Sydney,NSW,18.0293501048218,9.0146750524109,3.67261280167891,7.64397905759162,Q2 lower-middle DV2,211632.0,9.0,Most advantaged: IRSD deciles 9-10,4.583333333333333,4.8,4.587257617728532,5.0,85.59556786703601,9.141274238227147,6.0,361.0,299.0,82.82548476454294,4.545454545454546,55.36454849498328,24.6031746031746,0.739878586599934
17420,The Hills Shire,NSW,16.1016949152542,7.77912132204756,3.30511890366788,6.16686819830713,Q1 lowest DV2,191876.0,10.0,Most advantaged: IRSD deciles 9-10,4.43,4.6,4.307692307692308,5.0,77.8175313059034,15.742397137745977,10.0,559.0,429.0,76.74418604651163,6.756756756756757,55.90909090909091,17.391304347826086,4.8332355469382655
17550,Tweed,NSW,21.1967545638945,11.6396761133603,5.5668016194332,7.69230769230769,Q2 lower-middle DV2,97392.0,6.0,Middle: IRSD deciles 5-6,4.65,4.7,4.558704453441296,5.0,80.16194331983806,7.6923076923076925,4.0,247.0,197.0,79.75708502024291,6.896551724137931,49.035532994923855,18.96551724137931,17.295120566984153
18250,Willoughby,NSW,13.9821029082774,4.0133779264214,1.67785234899329,5.52486187845304,Q1 lowest DV2,75613.0,10.0,Most advantaged: IRSD deciles 9-10,4.833333333333333,4.8,4.851612903225806,5.0,94.83870967741936,3.225806451612903,3.0,155.0,121.0,78.06451612903226,4.477611940298507,68.88429752066116,18.461538461538463,0.9599893233882
18350,Wingecarribee,NSW,19.6936542669584,8.07860262008734,5.25164113785558,7.64192139737991,Q1 lowest DV2,52709.0,9.0,Most advantaged: IRSD deciles 9-10,5.0,5.0,4.958333333333333,5.0,95.83333333333334,0.0,1.0,48.0,47.0,97.91666666666666,2.702702702702702,63.02127659574468,17.142857142857142,2.28937763024448
18400,Wollondilly,NSW,13.2330827067669,4.94752623688156,2.39880059970015,2.98953662182362,Q1 lowest DV2,53961.0,9.0,Most advantaged: IRSD deciles 9-10,4.633333333333334,4.5,4.628378378378378,5.0,89.1891891891892,8.783783783783784,3.0,148.0,110.0,74.32432432432432,6.0,60.32727272727273,13.333333333333334,2.66691979598438
